"If [A]","Time [ns]","Distance [meter]","Brad_2 []"
500,37999999.9999999,0.695258145,-0.781231040121993
500,37999999.9999999,0.69647151,-0.835313622728552
500,37999999.9999999,0.697684875,-0.870236408970247
500,37999999.9999999,0.69889824,-0.917786791282833
500,37999999.9999999,0.700111605,-0.96120014031451
500,37999999.9999999,0.70132497,-1.00813814485155
500,37999999.9999999,0.702538335,-1.0433617406427
500,37999999.9999999,0.7037517,-1.071470868257
500,37999999.9999999,0.704965065,-1.10682877415864
500,37999999.9999999,0.70617843,-1.13394402353204
500,37999999.9999999,0.707391795,-1.1548238807809
500,37999999.9999999,0.70860516,-1.17795304188116
500,37999999.9999999,0.709818525,-1.18168616936278
500,37999999.9999999,0.71103189,-1.18893037872941
500,37999999.9999999,0.712245255,-1.19599433596415
500,37999999.9999999,0.71345862,-1.20224394757505
500,37999999.9999999,0.714671985,-1.20698685970041
500,37999999.9999999,0.71588535,-1.2082703153666
500,37999999.9999999,0.717098715,-1.20797800723896
500,37999999.9999999,0.71831208,-1.21138414913613
500,37999999.9999999,0.719525445,-1.21115488333569
500,37999999.9999999,0.72073881,-1.2089053396633
500,37999999.9999999,0.721952175,-1.20637914217569
500,37999999.9999999,0.72316554,-1.20394368998146
500,37999999.9999999,0.724378905,-1.2016654724389
500,37999999.9999999,0.72559227,-1.19894502659681
500,37999999.9999999,0.726805635,-1.19088127854734
500,37999999.9999999,0.728019,-1.19909825333506
500,37999999.9999999,0.729232365,-1.17542038518575
500,37999999.9999999,0.73044573,-1.14241890724355
500,37999999.9999999,0.731659095,-1.12057703794602
500,37999999.9999999,0.73287246,-1.08875822666813
500,37999999.9999999,0.734085825,-1.06902053065164
500,37999999.9999999,0.73529919,-1.04513315685856
500,37999999.9999999,0.736512555,-1.01431544201054
500,37999999.9999999,0.73772592,-0.994667880174945
500,37999999.9999999,0.738939285,-0.97234600318159
500,37999999.9999999,0.74015265,-0.954992606534737
500,37999999.9999999,0.741366015,-0.934225674731624
500,37999999.9999999,0.74257938,-0.928376523503578
500,37999999.9999999,0.743792745,-0.924491097475917
500,37999999.9999999,0.74500611,-0.924050695152898
500,37999999.9999999,0.746219475,-0.927824658278744
500,37999999.9999999,0.74743284,-0.936576775995567
500,37999999.9999999,0.748646205,-0.948545061787455
500,37999999.9999999,0.74985957,-0.965078917071484
500,37999999.9999999,0.751072935,-0.985255523529591
500,37999999.9999999,0.7522863,-1.00806698151363
500,37999999.9999999,0.753499665,-1.03257956994838
500,37999999.9999999,0.75471303,-1.05728180129725
500,37999999.9999999,0.755926395,-1.07815926301282
500,37999999.9999999,0.75713976,-1.09860034980259
500,37999999.9999999,0.758353125,-1.12340758469646
500,37999999.9999999,0.75956649,-1.13611382951084
500,37999999.9999999,0.760779855,-1.14970145863417
500,37999999.9999999,0.76199322,-1.16373712560949
500,37999999.9999999,0.763206585,-1.16626385536655
500,37999999.9999999,0.76441995,-1.1643649088881
500,37999999.9999999,0.765633315,-1.17835561889513
500,37999999.9999999,0.76684668,-1.18554435318765
500,37999999.9999999,0.768060045,-1.19093765983829
500,37999999.9999999,0.76927341,-1.19504430802787
500,37999999.9999999,0.770486775,-1.1983520786325
500,37999999.9999999,0.77170014,-1.20107151921596
500,37999999.9999999,0.772913505,-1.20338807576579
500,37999999.9999999,0.77412687,-1.20533216847544
500,37999999.9999999,0.775340235,-1.20684802295085
500,37999999.9999999,0.7765536,-1.20901045331342
500,37999999.9999999,0.777766965,-1.21042138737007
500,37999999.9999999,0.77898033,-1.21061874569796
500,37999999.9999999,0.780193695,-1.21214865562093
500,37999999.9999999,0.78140706,-1.21334257893202
500,37999999.9999999,0.782620425,-1.21435299498006
500,37999999.9999999,0.78383379,-1.21481377580218
500,37999999.9999999,0.785047155,-1.21293862279233
500,37999999.9999999,0.78626052,-1.21403919943517
500,37999999.9999999,0.787473885,-1.21017860931138
500,37999999.9999999,0.78868725,-1.21232168548923
500,37999999.9999999,0.789900615,-1.20229722958813
500,37999999.9999999,0.79111398,-1.20030510147023
500,37999999.9999999,0.792327345,-1.18470906415013
500,37999999.9999999,0.79354071,-1.17546649755301
500,37999999.9999999,0.794754075,-1.15711718397382
500,37999999.9999999,0.79596744,-1.1283414820346
500,37999999.9999999,0.797180805,-1.11863513515899
500,37999999.9999999,0.79839417,-1.08976275800051
500,37999999.9999999,0.799607535,-1.06772377373547
500,37999999.9999999,0.8008209,-1.05599253983497
500,37999999.9999999,0.802034265,-1.00526498879131
500,37999999.9999999,0.80324763,-0.999646082653606
500,37999999.9999999,0.804460995,-0.983588218322463
500,37999999.9999999,0.80567436,-0.969219566782891
500,37999999.9999999,0.806887725,-0.965801890683249
500,37999999.9999999,0.80810109,-0.961955283721342
500,37999999.9999999,0.809314455,-0.962831068418695
500,37999999.9999999,0.81052782,-0.960226298097897
500,37999999.9999999,0.811741185,-0.966295777387145
500,37999999.9999999,0.81295455,-0.97622043498247
500,37999999.9999999,0.814167915,-0.985875359293848
500,37999999.9999999,0.81538128,-1.0113275122222
500,37999999.9999999,0.816594645,-1.02975026319302
500,37999999.9999999,0.81780801,-1.04388926230378
500,37999999.9999999,0.819021375,-1.0824244681142
500,37999999.9999999,0.82023474,-1.10858064851261
500,37999999.9999999,0.821448105,-1.1354166227322
500,37999999.9999999,0.82266147,-1.14379735143261
500,37999999.9999999,0.823874835,-1.15932639933027
500,37999999.9999999,0.8250882,-1.17997873237422
500,37999999.9999999,0.826301565,-1.19346555413001
500,37999999.9999999,0.82751493,-1.19909082868808
500,37999999.9999999,0.828728295,-1.20709322031896
500,37999999.9999999,0.82994166,-1.21206456790813
500,37999999.9999999,0.831155025,-1.21247953693176
500,37999999.9999999,0.83236839,-1.21563339207298
500,37999999.9999999,0.833581755,-1.21581466076655
500,37999999.9999999,0.83479512,-1.21653172829131
500,37999999.9999999,0.836008485,-1.21670212482753
500,37999999.9999999,0.83722185,-1.21640493664247
500,37999999.9999999,0.838435215,-1.21577321056147
500,37999999.9999999,0.83964858,-1.21478696775749
500,37999999.9999999,0.840861945,-1.21336742185189
500,37999999.9999999,0.84207531,-1.21142995332264
500,37999999.9999999,0.843288675,-1.20857257553478
500,37999999.9999999,0.84450204,-1.20337121993081
500,37999999.9999999,0.845715405,-1.20019369596633
500,37999999.9999999,0.84692877,-1.20539213561216
500,37999999.9999999,0.848142135,-1.20715623485296
500,37999999.9999999,0.8493555,-1.20755333269053
500,37999999.9999999,0.850568865,-1.20705101185323
500,37999999.9999999,0.85178223,-1.2054618915954
500,37999999.9999999,0.852995595,-1.20266906077077
500,37999999.9999999,0.85420896,-1.19828160548595
500,37999999.9999999,0.855422325,-1.19204233001212
500,37999999.9999999,0.85663569,-1.1820240167344
500,37999999.9999999,0.857849055,-1.16827362623916
500,37999999.9999999,0.85906242,-1.15927417911804
500,37999999.9999999,0.860275785,-1.13979973626524
500,37999999.9999999,0.86148915,-1.11582336445775
500,37999999.9999999,0.862702515,-1.09264331950287
500,37999999.9999999,0.86391588,-1.0694654289258
500,37999999.9999999,0.865129245,-1.05304656309171
500,37999999.9999999,0.86634261,-1.01744116537501
500,37999999.9999999,0.867555975,-1.00229697065467
500,37999999.9999999,0.86876934,-0.979179530917611
500,37999999.9999999,0.869982705,-0.96151123722627
500,37999999.9999999,0.87119607,-0.952685577594068
500,37999999.9999999,0.872409435,-0.949187902889997
500,37999999.9999999,0.8736228,-0.947489128887921
500,37999999.9999999,0.874836165,-0.950005998911251
500,37999999.9999999,0.87604953,-0.955324249828017
500,37999999.9999999,0.877262895,-0.964580791627931
500,37999999.9999999,0.87847626,-0.980567412413455
500,37999999.9999999,0.879689625,-1.00284942211423
500,37999999.9999999,0.88090299,-1.02573803897753
500,37999999.9999999,0.882116355,-1.04520289372569
500,37999999.9999999,0.88332972,-1.06849770170963
500,37999999.9999999,0.884543085,-1.10449760544654
500,37999999.9999999,0.88575645,-1.13217737578427
500,37999999.9999999,0.886969815,-1.15656778385146
500,37999999.9999999,0.88818318,-1.17432270665861
500,37999999.9999999,0.889396545,-1.19139418440046
500,37999999.9999999,0.89060991,-1.20932647588099
500,37999999.9999999,0.891823275,-1.21574735565919
500,37999999.9999999,0.89303664,-1.22429718431213
500,37999999.9999999,0.894250005,-1.22691394537295
500,37999999.9999999,0.89546337,-1.23016309832175
500,37999999.9999999,0.896676735,-1.23394484722753
500,37999999.9999999,0.8978901,-1.23469624440382
500,37999999.9999999,0.899103465,-1.2349465903794
500,37999999.9999999,0.90031683,-1.23555366725438
500,37999999.9999999,0.901530195,-1.23501448487596
500,37999999.9999999,0.90274356,-1.23456822554479
500,37999999.9999999,0.903956925,-1.23393887738269
500,37999999.9999999,0.90517029,-1.23317709547712
500,37999999.9999999,0.906383655,-1.23202636815278
500,37999999.9999999,0.90759702,-1.23074502239539
500,37999999.9999999,0.908810385,-1.22930668782738
500,37999999.9999999,0.91002375,-1.22715180180383
500,37999999.9999999,0.911237115,-1.22527937687087
500,37999999.9999999,0.91245048,-1.22277937458642
500,37999999.9999999,0.913663845,-1.22031243492071
500,37999999.9999999,0.91487721,-1.21686902830536
500,37999999.9999999,0.916090575,-1.21264825658642
500,37999999.9999999,0.91730394,-1.20849760378585
500,37999999.9999999,0.918517305,-1.20136038376984
500,37999999.9999999,0.91973067,-1.19379916959112
500,37999999.9999999,0.920944035,-1.18469757057688
500,37999999.9999999,0.9221574,-1.16951795411955
500,37999999.9999999,0.923370765,-1.15276364840557
500,37999999.9999999,0.92458413,-1.13148496207641
500,37999999.9999999,0.925797495,-1.10352773310783
500,37999999.9999999,0.92701086,-1.09436243146666
500,37999999.9999999,0.928224225,-1.05649540570263
500,37999999.9999999,0.92943759,-1.03758702144748
500,37999999.9999999,0.930650955,-1.01434193477214
500,37999999.9999999,0.93186432,-0.992692259527332
500,37999999.9999999,0.933077685,-0.974081211730735
500,37999999.9999999,0.93429105,-0.960326997232413
500,37999999.9999999,0.935504415,-0.948695804333031
500,37999999.9999999,0.93671778,-0.938918109241509
500,37999999.9999999,0.937931145,-0.938449538508932
500,37999999.9999999,0.93914451,-0.939768870277569
500,37999999.9999999,0.940357875,-0.94565119116848
500,37999999.9999999,0.94157124,-0.951575168181999
500,37999999.9999999,0.942784605,-0.968442668420452
500,37999999.9999999,0.94399797,-0.986135042640352
500,37999999.9999999,0.945211335,-1.01313310927738
500,37999999.9999999,0.9464247,-1.03264728226345
500,37999999.9999999,0.947638065,-1.05961269733749
500,37999999.9999999,0.94885143,-1.09493469212343
500,37999999.9999999,0.950064795,-1.11128450367714
500,37999999.9999999,0.95127816,-1.13597616834067
500,37999999.9999999,0.952491525,-1.15808476120423
500,37999999.9999999,0.95370489,-1.17561903638971
500,37999999.9999999,0.954918255,-1.19032331824047
500,37999999.9999999,0.95613162,-1.20481345883632
500,37999999.9999999,0.957344985,-1.21214235869814
500,37999999.9999999,0.95855835,-1.21722094062041
500,37999999.9999999,0.959771715,-1.22317510137094
500,37999999.9999999,0.96098508,-1.22885166185763
500,37999999.9999999,0.962198445,-1.23172270381268
500,37999999.9999999,0.96341181,-1.23341384589612
500,37999999.9999999,0.964625175,-1.2367386504003
500,37999999.9999999,0.96583854,-1.23872839774124
500,37999999.9999999,0.967051905,-1.24080028565231
500,37999999.9999999,0.96826527,-1.24382563308941
500,37999999.9999999,0.969478635,-1.24722144399323
500,37999999.9999999,0.970692,-1.26005921543275
500,37999999.9999999,0.971905365,-1.2476068430891
500,37999999.9999999,0.97311873,-1.24314055303884
500,37999999.9999999,0.974332095,-1.24008481549689
500,37999999.9999999,0.97554546,-1.23728769408687
500,37999999.9999999,0.976758825,-1.23477396160481
500,37999999.9999999,0.97797219,-1.23174872864018
500,37999999.9999999,0.979185555,-1.22827291166593
500,37999999.9999999,0.98039892,-1.22380396366549
500,37999999.9999999,0.981612285,-1.21968570448521
500,37999999.9999999,0.98282565,-1.21347334640978
500,37999999.9999999,0.984039015,-1.20561471212686
500,37999999.9999999,0.98525238,-1.19572683355861
500,37999999.9999999,0.986465745,-1.1828322433382
500,37999999.9999999,0.98767911,-1.16950899802977
500,37999999.9999999,0.988892475,-1.15052719404276
500,37999999.9999999,0.99010584,-1.12833127212832
500,37999999.9999999,0.991319205,-1.10451863200636
500,37999999.9999999,0.99253257,-1.07964976901649
500,37999999.9999999,0.993745935,-1.05098715976421
500,37999999.9999999,0.9949593,-1.02535848745943
500,37999999.9999999,0.996172665,-1.00011756343207
500,37999999.9999999,0.99738603,-0.977391895885798
500,37999999.9999999,0.998599395,-0.961000340897635
500,37999999.9999999,0.99981276,-0.948420840037375
500,37999999.9999999,1.001026125,-0.939200427780449
500,37999999.9999999,1.00223949,-0.932147894104834
500,37999999.9999999,1.003452855,-0.929245572575924
500,37999999.9999999,1.00466622,-0.933246180737553
500,37999999.9999999,1.005879585,-0.937279244971994
500,37999999.9999999,1.00709295,-0.945220506453096
500,37999999.9999999,1.008306315,-0.965093940775992
500,37999999.9999999,1.00951968,-0.987635279130744
500,37999999.9999999,1.010733045,-1.01282704090767
500,37999999.9999999,1.01194641,-1.03700363760607
500,37999999.9999999,1.013159775,-1.06127959551439
500,37999999.9999999,1.01437314,-1.09123997334307
500,37999999.9999999,1.015586505,-1.11422032209111
500,37999999.9999999,1.01679987,-1.13984595712307
500,37999999.9999999,1.018013235,-1.15331548185543
500,37999999.9999999,1.0192266,-1.17020481291318
500,37999999.9999999,1.020439965,-1.1839162757244
500,37999999.9999999,1.02165333,-1.1926459438598
500,37999999.9999999,1.022866695,-1.20004092160268
500,37999999.9999999,1.02408006,-1.20525584832789
500,37999999.9999999,1.025293425,-1.20642269861356
500,37999999.9999999,1.02650679,-1.21231282268917
500,37999999.9999999,1.027720155,-1.21416520485982
500,37999999.9999999,1.02893352,-1.21615461583276
500,37999999.9999999,1.030146885,-1.21725133881422
500,37999999.9999999,1.03136025,-1.21755804042707
500,37999999.9999999,1.032573615,-1.21856877221872
500,37999999.9999999,1.03378698,-1.21959434451619
500,37999999.9999999,1.035000345,-1.21938697884536
500,37999999.9999999,1.03621371,-1.22019922286979
500,37999999.9999999,1.037427075,-1.22073433592646
500,37999999.9999999,1.03864044,-1.22033095208509
500,37999999.9999999,1.039853805,-1.22012989136749
500,37999999.9999999,1.04106717,-1.21959754071974
500,37999999.9999999,1.042280535,-1.21809204622424
500,37999999.9999999,1.0434939,-1.21706344295809
500,37999999.9999999,1.044707265,-1.21385742673745
500,37999999.9999999,1.04592063,-1.21114330647741
500,37999999.9999999,1.047133995,-1.20843336649098
500,37999999.9999999,1.04834736,-1.2006313905546
500,37999999.9999999,1.049560725,-1.1960250794586
500,37999999.9999999,1.05077409,-1.1890454059755
500,37999999.9999999,1.051987455,-1.19014738838507
500,37999999.9999999,1.05320082,-1.16343480745801
500,37999999.9999999,1.054414185,-1.13260192519043
500,37999999.9999999,1.05562755,-1.1069027464225
500,37999999.9999999,1.056840915,-1.08100571388026
500,37999999.9999999,1.05805428,-1.05750055627475
500,37999999.9999999,1.059267645,-1.03475021314486
500,37999999.9999999,1.06048101,-1.00225530180745
500,37999999.9999999,1.061694375,-0.978196482183045
500,37999999.9999999,1.06290774,-0.959468452397887
500,37999999.9999999,1.064121105,-0.945412803262857
500,37999999.9999999,1.06533447,-0.933963054781969
500,37999999.9999999,1.066547835,-0.926063692869448
500,37999999.9999999,1.0677612,-0.92377116938931
500,37999999.9999999,1.068974565,-0.925489987507748
500,37999999.9999999,1.07018793,-0.93138859664019
500,37999999.9999999,1.071401295,-0.941456149575941
500,37999999.9999999,1.07261466,-0.95558265282058
500,37999999.9999999,1.073828025,-0.973416307656662
500,37999999.9999999,1.07504139,-0.994440909676367
500,37999999.9999999,1.076254755,-1.01792466653761
500,37999999.9999999,1.07746812,-1.04285432896803
500,37999999.9999999,1.078681485,-1.06810440537193
500,37999999.9999999,1.07989485,-1.09180929700706
500,37999999.9999999,1.081108215,-1.11302892586352
500,37999999.9999999,1.08232158,-1.13102107903686
500,37999999.9999999,1.083534945,-1.14542464150784
500,37999999.9999999,1.08474831,-1.15622730369794
500,37999999.9999999,1.085961675,-1.16316286295166
500,37999999.9999999,1.08717504,-1.16579486513316
500,37999999.9999999,1.088388405,-1.16781228075058
500,37999999.9999999,1.08960177,-1.17884790898487
500,37999999.9999999,1.090815135,-1.18286831483114
500,37999999.9999999,1.0920285,-1.18533207707848
500,37999999.9999999,1.093241865,-1.18432725469567
500,37999999.9999999,1.09445523,-1.1891636446168
500,37999999.9999999,1.095668595,-1.1891130022304
500,37999999.9999999,1.09688196,-1.18933289402131
500,37999999.9999999,1.098095325,-1.18748772655661
500,37999999.9999999,1.09930869,-1.17639724284645
500,37999999.9999999,1.100522055,-1.18099820533043
500,37999999.9999999,1.10173542,-1.17564552255985
500,37999999.9999999,1.102948785,-1.16847205998407
500,37999999.9999999,1.10416215,-1.16229940102297
500,37999999.9999999,1.105375515,-1.13944956965621
500,37999999.9999999,1.10658888,-1.12072496354638
500,37999999.9999999,1.107802245,-1.10807583316779
500,37999999.9999999,1.10901561,-1.05820870481026
500,37999999.9999999,1.110228975,-1.02763782918619
500,37999999.9999999,1.11144234,-0.97773590715263
500,37999999.9999999,1.112655705,-0.943580453558128
500,37999999.9999999,1.11386907,-0.889890329733401
500,37999999.9999999,1.115082435,-0.846450623491332
500,37999999.9999999,1.1162958,-0.799670311466711
500,37999999.9999999,1.117509165,-0.773833280661767
500,37999999.9999999,1.11872253,-0.716896369741267
500,37999999.9999999,1.119935895,-0.679490134848851
500,37999999.9999999,1.12114926,-0.642045959404964
500,37999999.9999999,1.122362625,-0.602889982994625
500,37999999.9999999,1.12357599,-0.563192734991328
500,37999999.9999999,1.124789355,-0.523933099350287
500,37999999.9999999,1.12600272,-0.486322467913858
500,37999999.9999999,1.127216085,-0.487756431524331
500,37999999.9999999,1.12842945,-0.444339259126135
500,37999999.9999999,1.129642815,-0.414767408703899
500,37999999.9999999,1.13085618,-0.399533306485913
500,37999999.9999999,1.132069545,-0.375965893627207
500,37999999.9999999,1.13328291,-0.358600599739606
500,37999999.9999999,1.134496275,-0.342534241908884
500,37999999.9999999,1.13570964,-0.33320112663548
500,37999999.9999999,1.136923005,-0.326931279904889
500,37999999.9999999,1.13813637,-0.317783333243791
500,37999999.9999999,1.139349735,-0.310814418969275
500,37999999.9999999,1.1405631,-0.316996582013054
500,37999999.9999999,1.141776465,-0.308203731355474
500,37999999.9999999,1.14298983,-0.305495841010848
500,37999999.9999999,1.144203195,-0.296337309126733
500,37999999.9999999,1.14541656,-0.29653718469134
500,37999999.9999999,1.146629925,-0.293713921323203
500,37999999.9999999,1.14784329,-0.285173416959134
500,37999999.9999999,1.149056655,-0.280454265413684
500,37999999.9999999,1.15027002,-0.265649857986229
500,37999999.9999999,1.151483385,-0.255220553456686
500,37999999.9999999,1.15269675,-0.246609116592519
500,37999999.9999999,1.153910115,-0.235485770776398
500,37999999.9999999,1.15512348,-0.230672471859125
500,37999999.9999999,1.156336845,-0.220597830293548
500,37999999.9999999,1.15755021,-0.216927664380086
500,37999999.9999999,1.158763575,-0.209565231003179
500,37999999.9999999,1.15997694,-0.201012744528699
500,37999999.9999999,1.161190305,-0.190687669249398
500,37999999.9999999,1.16240367,-0.185142140998628
500,37999999.9999999,1.163617035,-0.177029904554613
500,37999999.9999999,1.1648304,-0.171703025814739
500,37999999.9999999,1.166043765,-0.164890013632516
500,37999999.9999999,1.16725713,-0.158604541071785
500,37999999.9999999,1.168470495,-0.153893976830188
500,37999999.9999999,1.16968386,-0.145604741215639
500,37999999.9999999,1.170897225,-0.142079903441671
500,37999999.9999999,1.17211059,-0.135910489164816
500,37999999.9999999,1.173323955,-0.130161129272453
500,37999999.9999999,1.17453732,-0.125261933857134
500,37999999.9999999,1.175750685,-0.119847454711981
500,37999999.9999999,1.17696405,-0.114052363982614
500,37999999.9999999,1.178177415,-0.108758995020899
500,37999999.9999999,1.17939078,-0.101844934853853
500,37999999.9999999,1.180604145,-0.0981372863261457
500,37999999.9999999,1.18181751,-0.0937380035827066
500,37999999.9999999,1.183030875,-0.0872301541867715
500,37999999.9999999,1.18424424,-0.0833889011510816
500,37999999.9999999,1.185457605,-0.0778345016662738
500,37999999.9999999,1.18667097,-0.0725326542672033
500,37999999.9999999,1.187884335,-0.0672464867982626
500,37999999.9999999,1.1890977,-0.0619847575849061
500,37999999.9999999,1.190311065,-0.056945644158115
500,37999999.9999999,1.19152443,-0.0521923439515189
500,37999999.9999999,1.192737795,-0.0476574628807145
500,37999999.9999999,1.19395116,-0.0443091545820037
500,37999999.9999999,1.195164525,-0.04045520891781
500,37999999.9999999,1.19637789,-0.0338501106204601
500,37999999.9999999,1.197591255,-0.0327171108589087
500,37999999.9999999,1.19880462,-0.0291042074276637
500,37999999.9999999,1.200017985,-0.0263417809113266
500,37999999.9999999,1.20123135,-0.0226044536738125
500,37999999.9999999,1.202444715,-0.0202643014982083
500,37999999.9999999,1.20365808,-0.016116927636678
500,37999999.9999999,1.204871445,-0.012803998151056
500,37999999.9999999,1.20608481,-0.00976463625581884
500,37999999.9999999,1.207298175,-0.0066212593839899
500,37999999.9999999,1.20851154,-0.00330432686438997
500,37999999.9999999,1.209724905,0.000223301742125791
500,37999999.9999999,1.21093827,0.00388318898210564
500,37999999.9999999,1.212151635,0.00770874058886054
500,37999999.9999999,1.213365,0.012317745014325
